@relation activity_recognition_labeled-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Remove-R43-weka.filters.unsupervised.attribute.Remove-R41-42-weka.filters.unsupervised.attribute.Remove-R37-40-weka.filters.unsupervised.attribute.Remove-R33-36-weka.filters.unsupervised.attribute.Remove-R29-32-weka.filters.unsupervised.attribute.Remove-R25-28-weka.filters.unsupervised.attribute.Remove-R21-24

@attribute X0 numeric
@attribute X1 numeric
@attribute X2 numeric
@attribute X3 numeric
@attribute X4 numeric
@attribute X5 numeric
@attribute X6 numeric
@attribute X7 numeric
@attribute X8 numeric
@attribute X9 numeric
@attribute Y0 numeric
@attribute Y1 numeric
@attribute Y2 numeric
@attribute Y3 numeric
@attribute Y4 numeric
@attribute Y5 numeric
@attribute Y6 numeric
@attribute Y7 numeric
@attribute Y8 numeric
@attribute Y9 numeric
@attribute class {Walking,Jogging,Upstairs,Downstairs,Sitting,Standing}

@data
0.08,0.07,0.12,0.12,0.1,0.08,0.1,0.11,0.12,0.12,0.09,0.14,0.1,0.12,0.09,0.07,0.15,0.11,0.06,0.09,Walking
0.1,0.06,0.12,0.14,0.09,0.08,0.11,0.1,0.1,0.13,0.13,0.09,0.11,0.12,0.09,0.08,0.09,0.09,0.1,0.12,Walking
0.07,0.09,0.11,0.13,0.1,0.1,0.11,0.09,0.09,0.14,0.14,0.09,0.09,0.11,0.11,0.11,0.06,0.12,0.08,0.13,Walking
0.09,0.06,0.13,0.13,0.11,0.1,0.08,0.1,0.12,0.11,0.08,0.15,0.07,0.14,0.1,0.09,0.11,0.14,0.1,0.05,Walking
0.13,0.04,0.15,0.07,0.09,0.15,0.13,0.09,0.09,0.1,0.12,0.13,0.11,0.07,0.12,0.08,0.1,0.05,0.07,0.18,Walking
0.11,0.07,0.12,0.1,0.1,0.11,0.11,0.08,0.12,0.1,0.13,0.09,0.11,0.09,0.09,0.06,0.12,0.1,0.09,0.15,Walking
0.09,0.08,0.12,0.11,0.1,0.11,0.08,0.13,0.11,0.09,0.14,0.1,0.11,0.1,0.1,0.07,0.1,0.11,0.11,0.08,Walking
0.09,0.09,0.11,0.09,0.12,0.13,0.08,0.13,0.1,0.08,0.13,0.09,0.1,0.1,0.1,0.11,0.12,0.05,0.08,0.13,Walking
0.09,0.07,0.09,0.09,0.14,0.13,0.11,0.12,0.1,0.09,0.15,0.1,0.04,0.11,0.1,0.15,0.11,0.07,0.09,0.12,Walking
0.1,0.07,0.08,0.13,0.1,0.14,0.13,0.08,0.13,0.07,0.13,0.09,0.07,0.12,0.11,0.1,0.1,0.12,0.07,0.11,Walking
0.11,0.07,0.07,0.1,0.14,0.13,0.09,0.13,0.1,0.08,0.1,0.11,0.07,0.13,0.13,0.12,0.09,0.11,0.09,0.07,Walking
0.09,0.07,0.1,0.12,0.12,0.12,0.13,0.12,0.08,0.08,0.13,0.1,0.08,0.09,0.15,0.13,0.11,0.08,0.09,0.06,Walking
0.05,0.1,0.08,0.07,0.12,0.09,0.12,0.09,0.06,0.07,0.1,0.1,0.05,0.1,0.1,0.11,0.07,0.09,0.07,0.07,Walking
0.09,0.09,0.13,0.09,0.14,0.11,0.1,0.1,0.1,0.07,0.13,0.11,0.1,0.07,0.08,0.13,0.12,0.1,0.11,0,Jogging
0.12,0.14,0.1,0.05,0.08,0.13,0.12,0.07,0.07,0.09,0.1,0.13,0.11,0.07,0.08,0.13,0.12,0.06,0.08,0,Jogging
0.08,0.12,0.15,0.06,0.06,0.14,0.11,0.07,0.1,0.09,0.11,0.16,0.12,0.07,0.12,0.06,0.13,0.08,0.07,0,Jogging
0.11,0.16,0.1,0.08,0.08,0.08,0.07,0.06,0.16,0.11,0.06,0.14,0.11,0.08,0.1,0.09,0.1,0.09,0.13,0,Jogging
0.11,0.16,0.12,0.07,0.05,0.12,0.14,0.03,0.1,0.09,0.09,0.13,0.1,0.09,0.09,0.08,0.14,0.13,0.05,0,Jogging
0.11,0.08,0.1,0.1,0.12,0.12,0.08,0.09,0.09,0.1,0.1,0.13,0.08,0.13,0.09,0.1,0.11,0.1,0.09,0,Jogging
0.09,0.13,0.13,0.06,0.1,0.09,0.09,0.16,0.1,0.06,0.03,0.2,0.16,0.11,0.07,0.09,0.07,0.09,0.11,0,Jogging
0.11,0.14,0.08,0.1,0.05,0.08,0.08,0.08,0.19,0.08,0.1,0.07,0.13,0.09,0.13,0.09,0.07,0.1,0.03,0,Jogging
0.11,0.12,0.1,0.11,0.11,0.08,0.1,0.11,0.11,0.07,0.14,0.1,0.12,0.09,0.1,0.08,0.08,0.07,0.08,0,Jogging
0.1,0.14,0.1,0.08,0.11,0.1,0.11,0.1,0.08,0.09,0.14,0.09,0.08,0.12,0.1,0.1,0.1,0.07,0.07,0,Jogging
0.11,0.1,0.14,0.11,0.07,0.07,0.09,0.13,0.12,0.08,0.11,0.1,0.09,0.1,0.09,0.13,0.09,0.11,0.1,0,Jogging
0.13,0.07,0.13,0.07,0.09,0.11,0.12,0.12,0.08,0.05,0.11,0.09,0.1,0.08,0.07,0.12,0.12,0.1,0.1,0,Jogging
0.09,0.1,0.1,0.12,0.12,0.09,0.08,0.14,0.08,0.09,0.1,0.08,0.1,0.16,0.09,0.12,0.09,0.11,0.08,0,Jogging
0.08,0.1,0.1,0.13,0.13,0.11,0.12,0.07,0.1,0.08,0.12,0.06,0.14,0.07,0.1,0.12,0.1,0.14,0.07,0,Jogging
0.1,0.08,0.11,0.12,0.14,0.07,0.11,0.12,0.08,0.05,0.07,0.06,0.13,0.15,0.09,0.08,0.14,0.09,0.08,0,Jogging
0.11,0.09,0.07,0.12,0.11,0.08,0.11,0.14,0.12,0.08,0.11,0.07,0.11,0.09,0.13,0.08,0.08,0.15,0.15,0,Jogging
0.1,0.08,0.12,0.1,0.09,0.1,0.11,0.1,0.12,0.08,0.06,0.08,0.12,0.1,0.12,0.1,0.15,0.1,0.11,0,Jogging
0.13,0.08,0.11,0.11,0.07,0.12,0.09,0.1,0.11,0.08,0.12,0.05,0.08,0.11,0.15,0.13,0.1,0.04,0.13,0,Jogging
0.08,0.08,0.1,0.12,0.09,0.16,0.13,0.08,0.09,0.1,0.15,0.07,0.07,0.07,0.13,0.12,0.1,0.13,0.11,0,Jogging
0.07,0.07,0.09,0.15,0.15,0.11,0.15,0.09,0.03,0.08,0.13,0.12,0.08,0.12,0.07,0.12,0.11,0.1,0.09,0,Jogging
0.09,0.1,0.1,0.12,0.14,0.08,0.11,0.1,0.08,0.08,0.1,0.1,0.09,0.11,0.14,0.08,0.07,0.1,0.12,0,Jogging
0.12,0.11,0.09,0.1,0.12,0.11,0.09,0.08,0.09,0.09,0.08,0.08,0.1,0.14,0.13,0.07,0.08,0.11,0.13,0,Jogging
0.1,0.08,0.09,0.07,0.11,0.06,0.07,0.16,0.14,0.08,0.09,0.12,0.08,0.12,0.09,0.13,0.13,0.08,0.09,0,Jogging
0.1,0.08,0.08,0.1,0.11,0.14,0.08,0.13,0.14,0.06,0.09,0.11,0.12,0.1,0.08,0.09,0.09,0.1,0.16,0,Jogging
0.1,0.09,0.07,0.1,0.1,0.13,0.11,0.11,0.1,0.1,0.1,0.11,0.07,0.09,0.14,0.1,0.07,0.12,0.1,0,Jogging
0.11,0.08,0.09,0.13,0.15,0.08,0.08,0.11,0.09,0.1,0.1,0.12,0.08,0.11,0.13,0.13,0.09,0.11,0.11,0,Jogging
0.09,0.09,0.09,0.15,0.09,0.11,0.12,0.09,0.11,0.08,0.12,0.1,0.09,0.11,0.08,0.1,0.1,0.11,0.13,0,Jogging
0.03,0.02,0.04,0.06,0.05,0.05,0.04,0.03,0.03,0,0.04,0.04,0.05,0.05,0.02,0.03,0.03,0.03,0.04,0,Jogging
0.06,0.06,0.08,0.1,0.07,0.11,0.11,0.15,0.15,0.13,0.1,0.14,0.09,0.13,0.12,0.06,0.11,0.09,0.08,0.1,Upstairs
0.06,0.09,0.11,0.1,0.09,0.11,0.11,0.1,0.12,0.13,0.09,0.08,0.14,0.08,0.12,0.09,0.06,0.12,0.12,0.13,Upstairs
0.15,0.05,0.09,0.1,0.13,0.12,0.11,0.07,0.11,0.09,0.1,0.12,0.09,0.08,0.14,0.09,0.1,0.09,0.1,0.1,Upstairs
0.09,0.13,0.15,0.11,0.12,0.06,0.07,0.09,0.11,0.09,0.12,0.07,0.07,0.09,0.06,0.15,0.13,0.11,0.1,0.12,Upstairs
0.14,0.13,0.09,0.12,0.1,0.12,0.11,0.11,0.05,0.06,0.1,0.1,0.1,0.09,0.1,0.12,0.08,0.1,0.16,0.08,Upstairs
0.08,0.08,0.1,0.05,0.04,0.09,0.08,0.06,0.05,0.07,0.07,0.08,0.08,0.09,0.06,0.08,0.1,0.06,0.03,0.07,Upstairs
0.1,0.13,0.11,0.11,0.1,0.1,0.11,0.08,0.1,0.08,0.07,0.09,0.12,0.12,0.09,0.13,0.12,0.1,0.09,0.1,Downstairs
0.11,0.09,0.11,0.09,0.09,0.12,0.11,0.13,0.1,0.06,0.09,0.08,0.12,0.09,0.12,0.12,0.11,0.06,0.14,0.09,Downstairs
0.08,0.09,0.14,0.1,0.09,0.11,0.13,0.11,0.08,0.1,0.1,0.1,0.1,0.09,0.09,0.12,0.11,0.11,0.11,0.09,Downstairs
0.12,0.09,0.09,0.09,0.11,0.1,0.11,0.09,0.1,0.11,0.12,0.08,0.08,0.14,0.09,0.1,0.12,0.09,0.08,0.12,Downstairs
0.11,0.12,0.1,0.09,0.09,0.07,0.11,0.09,0.13,0.12,0.1,0.13,0.06,0.11,0.13,0.08,0.08,0.12,0.09,0.11,Downstairs
0.06,0.06,0.02,0.09,0.08,0.05,0.05,0.05,0.07,0.09,0.08,0.09,0.08,0.04,0.05,0.03,0.03,0.08,0.07,0.05,Downstairs
0.04,0.08,0.08,0.08,0.06,0.1,0.12,0.1,0.16,0.19,0.11,0.1,0.1,0.13,0.14,0.07,0.08,0.11,0.06,0.12,Upstairs
0.08,0.05,0.1,0.12,0.16,0.1,0.1,0.09,0.09,0.13,0.1,0.13,0.08,0.12,0.08,0.07,0.12,0.07,0.12,0.13,Upstairs
0.09,0.09,0.1,0.16,0.09,0.15,0.08,0.08,0.1,0.08,0.09,0.07,0.11,0.09,0.11,0.14,0.11,0.11,0.1,0.09,Upstairs
0.12,0.11,0.09,0.08,0.08,0.12,0.1,0.15,0.11,0.06,0.1,0.12,0.1,0.11,0.12,0.07,0.12,0.1,0.09,0.09,Upstairs
0.14,0.09,0.08,0.11,0.14,0.07,0.09,0.1,0.1,0.12,0.09,0.12,0.1,0.08,0.08,0.14,0.11,0.09,0.13,0.08,Upstairs
0.12,0.15,0.12,0.07,0.11,0.13,0.08,0.1,0.07,0.06,0.13,0.08,0.1,0.07,0.08,0.13,0.06,0.13,0.12,0.1,Upstairs
0.05,0.07,0.01,0.02,0.02,0.01,0.02,0.04,0.02,0.01,0.02,0.02,0.04,0.02,0.01,0.01,0.06,0.03,0.01,0.03,Upstairs
0.03,0.03,0.08,0.07,0.09,0.07,0.11,0.15,0.17,0.22,0.08,0.1,0.14,0.11,0.09,0.1,0.1,0.11,0.1,0.1,Downstairs
0.02,0.07,0.07,0.08,0.09,0.12,0.15,0.13,0.15,0.14,0.08,0.1,0.13,0.1,0.11,0.13,0.07,0.1,0.11,0.1,Downstairs
0.06,0.14,0.08,0.09,0.11,0.12,0.13,0.08,0.1,0.12,0.09,0.11,0.1,0.07,0.11,0.12,0.12,0.11,0.09,0.1,Downstairs
0.16,0.12,0.13,0.12,0.12,0.08,0.09,0.08,0.09,0.04,0.11,0.11,0.1,0.11,0.1,0.08,0.11,0.08,0.13,0.1,Downstairs
0.17,0.11,0.13,0.15,0.09,0.12,0.06,0.09,0.05,0.06,0.13,0.11,0.08,0.08,0.08,0.1,0.08,0.12,0.11,0.12,Downstairs
0.14,0.13,0.1,0.08,0.1,0.08,0.07,0.06,0.05,0.02,0.1,0.04,0.07,0.12,0.09,0.1,0.1,0.08,0.06,0.08,Downstairs
0.11,0.12,0.12,0.13,0.13,0.1,0.08,0.09,0.05,0,0.11,0.13,0.08,0.09,0.09,0.1,0.07,0.15,0.07,0,Upstairs
0.08,0.16,0.11,0.1,0.1,0.09,0.13,0.09,0.1,0,0.09,0.11,0.09,0.09,0.12,0.1,0.09,0.09,0.13,0,Upstairs
0.12,0.11,0.09,0.08,0.12,0.1,0.14,0.1,0.07,0,0.1,0.11,0.1,0.12,0.08,0.12,0.11,0.09,0.08,0,Upstairs
0.09,0.1,0.1,0.06,0.11,0.1,0.08,0.11,0.15,0,0.09,0.06,0.15,0.1,0.1,0.1,0.13,0.11,0.1,0,Upstairs
0.07,0.07,0.09,0.1,0.1,0.11,0.12,0.09,0.16,0,0.11,0.1,0.08,0.12,0.1,0.13,0.13,0.07,0.1,0,Upstairs
0.1,0.06,0.1,0.08,0.07,0.05,0.09,0.12,0.08,0,0.1,0.08,0.1,0.08,0.07,0.08,0.08,0.1,0.12,0,Upstairs
0.08,0.09,0.1,0.09,0.12,0.1,0.11,0.12,0.14,0.09,0.1,0.11,0.1,0.09,0.12,0.09,0.11,0.1,0.1,0.12,Downstairs
0.1,0.12,0.09,0.11,0.11,0.11,0.08,0.12,0.08,0.1,0.11,0.13,0.09,0.09,0.1,0.08,0.07,0.12,0.11,0.12,Downstairs
0.11,0.1,0.09,0.09,0.08,0.12,0.11,0.1,0.08,0.14,0.09,0.1,0.1,0.11,0.12,0.08,0.12,0.09,0.11,0.1,Downstairs
0.08,0.11,0.1,0.1,0.1,0.09,0.08,0.1,0.13,0.13,0.1,0.12,0.08,0.13,0.08,0.1,0.08,0.12,0.13,0.09,Downstairs
0.12,0.12,0.08,0.1,0.06,0.11,0.11,0.13,0.08,0.1,0.11,0.07,0.11,0.1,0.1,0.1,0.14,0.09,0.11,0.1,Downstairs
0.1,0.09,0.14,0.12,0.13,0.09,0.11,0.08,0.1,0.07,0.1,0.09,0.1,0.11,0.1,0.17,0.09,0.1,0.07,0.09,Downstairs
0,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,Downstairs
0.09,0.09,0.11,0.08,0.11,0.08,0.13,0.11,0.13,0.09,0.08,0.12,0.1,0.08,0.12,0.1,0.12,0.1,0.1,0.1,Upstairs
0.09,0.09,0.09,0.08,0.12,0.13,0.1,0.13,0.09,0.1,0.09,0.12,0.11,0.11,0.11,0.05,0.14,0.09,0.09,0.11,Upstairs
0.12,0.14,0.09,0.1,0.09,0.07,0.11,0.09,0.11,0.1,0.1,0.09,0.12,0.08,0.13,0.12,0.08,0.1,0.1,0.1,Upstairs
0.1,0.13,0.08,0.11,0.13,0.11,0.13,0.05,0.09,0.09,0.1,0.08,0.11,0.12,0.08,0.11,0.1,0.12,0.1,0.1,Upstairs
0.14,0.05,0.09,0.11,0.09,0.1,0.11,0.08,0.14,0.11,0.11,0.1,0.1,0.11,0.1,0.12,0.07,0.11,0.11,0.09,Upstairs
0.05,0.09,0.11,0.08,0.12,0.04,0.1,0.07,0.09,0.1,0.11,0.08,0.08,0.08,0.05,0.09,0.09,0.08,0.1,0.09,Upstairs
0.08,0.1,0.11,0.11,0.13,0.09,0.09,0.1,0.12,0.09,0.1,0.09,0.08,0.13,0.08,0.13,0.11,0.13,0.07,0.09,Downstairs
0.11,0.06,0.12,0.12,0.09,0.14,0.1,0.1,0.09,0.08,0.1,0.11,0.09,0.11,0.11,0.09,0.1,0.1,0.11,0.1,Downstairs
0.07,0.12,0.12,0.13,0.08,0.1,0.09,0.12,0.07,0.12,0.09,0.1,0.1,0.1,0.13,0.09,0.1,0.11,0.11,0.07,Downstairs
0.11,0.1,0.08,0.1,0.11,0.11,0.08,0.11,0.09,0.13,0.09,0.1,0.09,0.08,0.12,0.12,0.1,0.11,0.11,0.1,Downstairs
0.12,0.1,0.08,0.06,0.08,0.1,0.14,0.1,0.12,0.1,0.11,0.12,0.13,0.1,0.08,0.09,0.1,0.06,0.1,0.11,Downstairs
0.08,0.08,0.07,0.04,0.04,0.06,0.05,0.08,0.08,0.06,0.08,0.06,0.07,0.03,0.09,0.06,0.06,0.06,0.07,0.09,Downstairs
0.05,0.03,0.07,0.08,0.06,0.11,0.11,0.13,0.13,0.25,0.13,0.08,0.09,0.09,0.09,0.1,0.14,0.12,0.09,0.09,Downstairs
0.01,0.02,0.08,0.07,0.11,0.1,0.13,0.15,0.15,0.18,0.11,0.11,0.1,0.1,0.08,0.1,0.12,0.08,0.13,0.1,Downstairs
0.02,0.04,0.09,0.06,0.09,0.13,0.15,0.13,0.16,0.15,0.09,0.13,0.09,0.04,0.12,0.14,0.08,0.13,0.11,0.1,Downstairs
0.02,0.05,0.08,0.11,0.1,0.14,0.12,0.1,0.17,0.13,0.08,0.1,0.12,0.1,0.07,0.11,0.1,0.13,0.1,0.1,Downstairs
0.04,0.06,0.08,0.11,0.14,0.1,0.13,0.12,0.13,0.11,0.09,0.11,0.11,0.09,0.14,0.09,0.11,0.07,0.12,0.09,Downstairs
0.05,0.1,0.12,0.15,0.1,0.12,0.09,0.08,0.11,0.1,0.08,0.11,0.13,0.1,0.07,0.12,0.09,0.11,0.12,0.09,Downstairs
0.13,0.12,0.1,0.07,0.11,0.1,0.12,0.09,0.08,0.1,0.13,0.09,0.08,0.09,0.11,0.1,0.12,0.1,0.09,0.12,Downstairs
0.13,0.14,0.11,0.14,0.09,0.11,0.09,0.1,0.07,0.05,0.1,0.09,0.11,0.1,0.12,0.11,0.12,0.09,0.08,0.1,Downstairs
0.17,0.15,0.12,0.1,0.13,0.07,0.09,0.09,0.07,0.03,0.1,0.09,0.1,0.14,0.11,0.08,0.1,0.08,0.09,0.15,Downstairs
0.22,0.17,0.13,0.08,0.09,0.09,0.07,0.06,0.07,0.05,0.11,0.09,0.09,0.14,0.1,0.11,0.05,0.11,0.11,0.09,Downstairs
0.22,0.14,0.15,0.1,0.1,0.08,0.08,0.07,0.05,0.03,0.1,0.11,0.09,0.1,0.12,0.11,0.11,0.09,0.09,0.11,Downstairs
0.11,0.09,0.1,0.06,0.05,0.05,0.04,0.05,0.01,0,0.05,0.05,0.06,0.06,0.05,0.04,0.07,0.08,0.06,0.05,Downstairs
0.03,0.08,0.1,0.08,0.1,0.12,0.06,0.15,0.16,0.15,0.13,0.08,0.11,0.08,0.14,0.08,0.07,0.1,0.14,0.1,Walking
0.06,0.06,0.07,0.09,0.1,0.11,0.12,0.19,0.14,0.08,0.12,0.09,0.12,0.08,0.11,0.08,0.12,0.09,0.07,0.14,Walking
0.08,0.08,0.09,0.13,0.07,0.06,0.12,0.18,0.14,0.09,0.07,0.11,0.11,0.13,0.09,0.11,0.09,0.1,0.13,0.09,Walking
0.1,0.06,0.09,0.11,0.08,0.12,0.11,0.13,0.14,0.1,0.07,0.11,0.11,0.12,0.1,0.12,0.08,0.1,0.13,0.09,Walking
0.11,0.05,0.13,0.11,0.09,0.13,0.13,0.08,0.13,0.07,0.12,0.07,0.12,0.09,0.08,0.12,0.1,0.12,0.13,0.08,Walking
0.08,0.07,0.11,0.13,0.13,0.11,0.17,0.12,0.06,0.04,0.07,0.18,0.1,0.05,0.12,0.12,0.11,0.1,0.11,0.06,Walking
0.12,0.09,0.1,0.13,0.1,0.16,0.13,0.08,0.08,0.04,0.07,0.13,0.07,0.13,0.11,0.11,0.11,0.12,0.12,0.06,Walking
0.12,0.12,0.11,0.11,0.1,0.14,0.09,0.11,0.05,0.06,0.1,0.09,0.13,0.11,0.07,0.11,0.13,0.06,0.16,0.07,Walking
0.12,0.11,0.14,0.11,0.1,0.14,0.11,0.07,0.09,0.03,0.07,0.11,0.1,0.13,0.11,0.09,0.1,0.12,0.11,0.09,Walking
0.13,0.11,0.09,0.13,0.12,0.11,0.13,0.09,0.06,0.06,0.08,0.1,0.11,0.14,0.08,0.14,0.1,0.12,0.07,0.09,Walking
0.14,0.13,0.1,0.07,0.16,0.11,0.13,0.07,0.07,0.04,0.1,0.09,0.12,0.09,0.1,0.12,0.09,0.1,0.11,0.1,Walking
0.14,0.12,0.09,0.11,0.13,0.13,0.12,0.08,0.07,0.03,0.1,0.1,0.12,0.09,0.08,0.14,0.05,0.12,0.13,0.1,Walking
0.13,0.12,0.11,0.12,0.13,0.12,0.11,0.08,0.06,0.04,0.1,0.1,0.13,0.07,0.09,0.15,0.08,0.08,0.11,0.11,Walking
0.13,0.15,0.09,0.11,0.06,0.18,0.16,0.05,0.05,0.05,0.11,0.09,0.11,0.11,0.07,0.11,0.14,0.07,0.11,0.1,Walking
0.15,0.11,0.06,0.15,0.1,0.12,0.11,0.09,0.09,0.03,0.1,0.1,0.1,0.1,0.1,0.13,0.1,0.11,0.08,0.1,Walking
0.13,0.13,0.12,0.07,0.15,0.13,0.1,0.11,0.05,0.04,0.08,0.1,0.12,0.13,0.08,0.13,0.11,0.1,0.06,0.1,Walking
0.14,0.11,0.09,0.1,0.15,0.16,0.11,0.09,0.05,0.02,0.09,0.08,0.14,0.09,0.08,0.12,0.13,0.11,0.09,0.1,Walking
0.15,0.1,0.09,0.15,0.13,0.11,0.11,0.1,0.06,0.03,0.1,0.08,0.13,0.1,0.12,0.11,0.1,0.09,0.11,0.09,Walking
0.16,0.11,0.13,0.09,0.12,0.12,0.09,0.09,0.05,0.06,0.09,0.1,0.1,0.13,0.08,0.12,0.1,0.1,0.11,0.08,Walking
0.16,0.11,0.11,0.12,0.1,0.13,0.1,0.08,0.08,0.04,0.1,0.1,0.12,0.11,0.08,0.13,0.09,0.1,0.08,0.11,Walking
0.16,0.11,0.11,0.11,0.1,0.1,0.12,0.09,0.07,0.05,0.09,0.1,0.11,0.08,0.11,0.13,0.11,0.08,0.15,0.07,Walking
0.13,0.13,0.12,0.12,0.09,0.12,0.13,0.09,0.06,0.05,0.11,0.11,0.08,0.14,0.08,0.09,0.11,0.1,0.1,0.1,Walking
0.15,0.13,0.11,0.09,0.12,0.12,0.12,0.1,0.06,0.04,0.12,0.08,0.12,0.1,0.09,0.11,0.12,0.09,0.08,0.11,Walking
0.12,0.11,0.12,0.14,0.12,0.11,0.1,0.09,0.06,0.05,0.1,0.1,0.1,0.09,0.14,0.09,0.11,0.09,0.11,0.09,Walking
0.15,0.1,0.1,0.11,0.14,0.11,0.11,0.11,0.04,0.05,0.09,0.12,0.1,0.09,0.13,0.09,0.12,0.1,0.12,0.08,Walking
0.16,0.11,0.14,0.09,0.08,0.15,0.1,0.09,0.06,0.04,0.1,0.1,0.11,0.07,0.09,0.1,0.15,0.11,0.12,0.08,Walking
0.14,0.14,0.08,0.1,0.09,0.13,0.16,0.07,0.06,0.06,0.11,0.1,0.11,0.11,0.11,0.09,0.09,0.11,0.11,0.09,Walking
0.17,0.08,0.11,0.11,0.14,0.11,0.1,0.11,0.04,0.05,0.13,0.08,0.12,0.06,0.11,0.1,0.08,0.1,0.1,0.14,Walking
0.14,0.11,0.12,0.12,0.09,0.13,0.11,0.08,0.06,0.05,0.12,0.11,0.09,0.13,0.09,0.09,0.09,0.11,0.1,0.09,Walking
0.13,0.14,0.08,0.1,0.14,0.14,0.08,0.09,0.06,0.06,0.08,0.12,0.09,0.11,0.11,0.08,0.15,0.12,0.08,0.09,Walking
0.13,0.12,0.12,0.11,0.12,0.12,0.1,0.08,0.07,0.05,0.1,0.09,0.1,0.13,0.05,0.15,0.09,0.1,0.14,0.08,Walking
0.14,0.15,0.14,0.12,0.11,0.09,0.1,0.06,0.05,0.07,0.13,0.07,0.09,0.11,0.1,0.11,0.14,0.07,0.12,0.09,Walking
0.14,0.17,0.09,0.09,0.15,0.08,0.1,0.06,0.09,0.06,0.13,0.09,0.11,0.09,0.1,0.1,0.12,0.08,0.11,0.1,Walking
0.14,0.14,0.09,0.1,0.14,0.13,0.11,0.07,0.06,0.05,0.11,0.09,0.1,0.14,0.05,0.11,0.11,0.11,0.14,0.08,Walking
0.14,0.13,0.12,0.11,0.11,0.1,0.1,0.08,0.08,0.04,0.09,0.1,0.09,0.11,0.09,0.14,0.12,0.11,0.08,0.09,Walking
0.12,0.14,0.11,0.12,0.12,0.11,0.12,0.08,0.06,0.05,0.06,0.12,0.1,0.09,0.14,0.09,0.14,0.13,0.08,0.08,Walking
0.11,0.1,0.11,0.18,0.1,0.13,0.13,0.05,0.05,0.07,0.06,0.13,0.1,0.12,0.11,0.1,0.11,0.16,0.08,0.06,Walking
0.04,0.02,0.1,0.1,0.08,0.1,0.12,0.1,0.1,0.24,0.05,0.11,0.12,0.13,0.12,0.12,0.15,0.08,0.06,0.09,Walking
0,0.04,0.04,0.12,0.08,0.06,0.06,0.09,0.16,0.38,0.05,0.16,0.08,0.15,0.12,0.07,0.12,0.08,0.09,0.1,Walking
0,0.03,0.08,0.08,0.09,0.1,0.05,0.1,0.22,0.28,0.05,0.15,0.1,0.08,0.17,0.09,0.1,0.07,0.09,0.13,Walking
0.01,0.06,0.05,0.1,0.11,0.05,0.08,0.09,0.25,0.23,0.09,0.11,0.14,0.08,0.1,0.1,0.1,0.1,0.09,0.11,Walking
0.03,0.06,0.08,0.08,0.08,0.06,0.07,0.12,0.18,0.26,0.11,0.13,0.08,0.07,0.11,0.13,0.09,0.09,0.09,0.13,Walking
0.02,0.06,0.08,0.08,0.12,0.06,0.07,0.16,0.19,0.19,0.07,0.15,0.11,0.09,0.09,0.09,0.15,0.09,0.08,0.1,Walking
0.03,0.06,0.1,0.1,0.09,0.08,0.08,0.12,0.15,0.22,0.09,0.14,0.07,0.1,0.11,0.09,0.13,0.07,0.1,0.12,Walking
0.04,0.09,0.08,0.09,0.09,0.1,0.06,0.13,0.15,0.19,0.12,0.11,0.09,0.09,0.11,0.13,0.06,0.09,0.1,0.13,Walking
0.04,0.11,0.08,0.09,0.1,0.09,0.09,0.1,0.19,0.14,0.1,0.1,0.1,0.09,0.09,0.13,0.09,0.1,0.14,0.1,Walking
0.06,0.09,0.11,0.1,0.08,0.08,0.14,0.1,0.12,0.15,0.11,0.1,0.1,0.13,0.08,0.1,0.1,0.11,0.08,0.13,Walking
0.07,0.11,0.1,0.06,0.08,0.08,0.09,0.15,0.13,0.17,0.1,0.11,0.1,0.08,0.1,0.11,0.06,0.11,0.13,0.11,Walking
0.07,0.08,0.13,0.07,0.08,0.09,0.1,0.14,0.12,0.16,0.11,0.1,0.1,0.1,0.14,0.06,0.06,0.12,0.11,0.13,Walking
0.04,0.09,0.11,0.09,0.1,0.06,0.13,0.11,0.14,0.16,0.07,0.14,0.09,0.08,0.16,0.07,0.08,0.1,0.13,0.1,Walking
0.05,0.08,0.13,0.1,0.08,0.09,0.09,0.12,0.16,0.13,0.1,0.11,0.11,0.1,0.12,0.05,0.12,0.07,0.1,0.15,Walking
0.08,0.09,0.09,0.11,0.08,0.08,0.08,0.11,0.14,0.16,0.11,0.1,0.08,0.1,0.14,0.06,0.06,0.14,0.12,0.12,Walking
0.08,0.09,0.12,0.1,0.04,0.08,0.09,0.16,0.12,0.15,0.13,0.09,0.11,0.07,0.11,0.1,0.08,0.11,0.07,0.15,Walking
0.05,0.08,0.14,0.08,0.08,0.07,0.1,0.15,0.11,0.16,0.11,0.09,0.09,0.12,0.13,0.09,0.09,0.1,0.09,0.11,Walking
0.07,0.07,0.09,0.12,0.1,0.08,0.06,0.16,0.17,0.12,0.1,0.09,0.1,0.13,0.08,0.12,0.09,0.12,0.08,0.12,Walking
0.09,0.07,0.1,0.09,0.12,0.08,0.08,0.1,0.18,0.14,0.1,0.08,0.09,0.13,0.09,0.11,0.09,0.12,0.11,0.1,Walking
